dataset,bundle_id,true_indice,true_option_char,baseline_prediction,two_stage_prediction,baseline_hit,two_stage_hit,baseline_to_two_stage,candidate_set_same,candidate_overlap_count,stage1_evidence_present,stage1_proxy_prediction,stage1_proxy_hit,stage1_to_stage2,stage1_signals_used,stage1_correct_unique_signals,stage1_wrong_unique_signals,two_stage_confidence,input_indices,baseline_candidate_indices,two_stage_candidate_indices,two_stage_reasoning,input_str,two_stage_target_str
pog_dense,23040,22455,E,F,E,0,1,fail_to_success,True,10,True,E,1,both_success,metadata_fit|bi_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[1215, 10858]","[8276, 7653, 31093, 276, 22455, 18828, 14035, 23788, 454, 21940]","[8276, 7653, 31093, 276, 22455, 18828, 14035, 23788, 454, 21940]","Option E (Hotwind white sneakers) has a significant BI co-occurrence signal (7), indicating it is frequently purchased with similar items in fashion bundles. While other options have higher embedding similarities, the explicit co-occurrence data provides the strongest evidence for bundle completion.",1. 【满3件200元】sukol少女裙子两件套中长款超火学院沙滩连衣裙潮; 2. 2019新款女包韩版ins超火复古豆腐包box小方包百搭空姐单肩斜挎包,A. 金美希2018夏季新款纯色修身显瘦短款破洞短袖T恤女BNM82032; B. Marie Claire夏季镶钻凉鞋海边粗跟度假丁字丝缎水钻平底MC仙女鞋; C. VME/舞魅新款黑白经典蝴蝶结牛皮尖头侧空中跟单鞋VS5A1336; D. 2019春季新款欧美简约百搭真皮方头V口粗跟单鞋女中跟奶奶鞋白色; E. 热风春新款小清新小白鞋女平底原宿鞋系带时尚女休闲鞋潮H14W7110; F. S925银针韩国甜美气质爱心耳钉简约百搭耳环个性潮人网红耳坠女; G. 破洞牛仔裤女春秋2019新款韩版显瘦弹力紧身小脚裤高腰九分裤子潮; H. 气质名媛印花修身长裙露肩显瘦中长款连衣裙裙子女装春装2019新款; I. CHARLES＆KEITH夏季凉鞋交叉绑带流苏一字带粗跟女鞋CK1-60390311; J. 【QC】网纱拼接荷叶边大摆中长款蕾丝连衣裙k
pog_dense,23312,17404,C,C,C,1,1,both_success,True,10,True,C,1,both_success,metadata_fit|bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|ui_signal|bi_lightgcn_similarity,embedding_similarity|ui_lightgcn_similarity,high,"[29124, 1932]","[9229, 3670, 17404, 30656, 17868, 2304, 15888, 13704, 238, 23020]","[9229, 3670, 17404, 30656, 17868, 2304, 15888, 13704, 238, 23020]","Candidate C has the strongest evidence support, showing a high BI co-occurrence (1) and significant UI overlap (29), indicating it is frequently purchased or styled with the items in the partial outfit. The other options lack this strong behavioral signal.",1. 【南风】复古流浪包包女2019新款时尚百搭简约女包单肩斜挎链条包; 2. 妙侣2018秋冬款复古平跟chic短靴女平底棉鞋学生后系带弹力马丁靴,A. 韩国做旧星星小脏鞋女真皮板鞋2018秋冬新款羊羔毛复古休闲小白鞋; B. 美汇舍欧洲站2018春夏新款刺绣亮片哈伦破洞宽松显瘦牛仔短裤女F; C. 文文婷2019新款秋冬高腰显瘦金丝绒裤黑色坠垂感阔腿直筒拖地裤子; D. ara德国鹦鹉舒适一脚蹬牛皮女鞋低跟套脚乐福鞋皮鞋女  F1/2楦; E. 热风冬新款时尚女士休闲靴百搭简约圆头套筒短靴H84W7401; F. 欧洲站女鞋2018夏季新款真皮尖头凉拖鞋欧货时尚外穿高跟半拖鞋潮; G. za草编包 ins泫雅夏天斜跨编织女包网红同款水桶包迷你小草包沙滩; H. 【顺丰包邮】特价清仓不退换/毛毛领加绒厚外套女休闲宽松大风衣; I. 霓霓家 秋冬新款竖条纹针织阔腿裤女 松紧腰宽松休闲裤长裤子女; J. 高腰锥形裤女长裤2018秋冬新款韩版宽松加厚松紧腰收脚烟管裤
pog_dense,23312,27238,C,J,E,0,0,both_fail,True,10,True,E,0,both_fail,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[29124, 1932]","[9229, 3670, 27238, 30656, 17868, 2304, 15888, 13704, 238, 23020]","[9229, 3670, 27238, 30656, 17868, 2304, 15888, 13704, 238, 23020]","The partial outfit consists of a bag and a pair of short boots. Option E is a pair of short boots, which matches the category of the existing footwear in the bundle. It has a 'metadata_fit' score of 1 and the highest 'bi_lightgcn_similarity' among the options, making it the most logical addition to complete the outfit.",1. 【南风】复古流浪包包女2019新款时尚百搭简约女包单肩斜挎链条包; 2. 妙侣2018秋冬款复古平跟chic短靴女平底棉鞋学生后系带弹力马丁靴,A. 韩国做旧星星小脏鞋女真皮板鞋2018秋冬新款羊羔毛复古休闲小白鞋; B. 美汇舍欧洲站2018春夏新款刺绣亮片哈伦破洞宽松显瘦牛仔短裤女F; C. 稀有概率气质雾都蓝重工廓形风衣女长款过膝不对称设计感两穿外套; D. ara德国鹦鹉舒适一脚蹬牛皮女鞋低跟套脚乐福鞋皮鞋女  F1/2楦; E. 热风冬新款时尚女士休闲靴百搭简约圆头套筒短靴H84W7401; F. 欧洲站女鞋2018夏季新款真皮尖头凉拖鞋欧货时尚外穿高跟半拖鞋潮; G. za草编包 ins泫雅夏天斜跨编织女包网红同款水桶包迷你小草包沙滩; H. 【顺丰包邮】特价清仓不退换/毛毛领加绒厚外套女休闲宽松大风衣; I. 霓霓家 秋冬新款竖条纹针织阔腿裤女 松紧腰宽松休闲裤长裤子女; J. 高腰锥形裤女长裤2018秋冬新款韩版宽松加厚松紧腰收脚烟管裤
pog_dense,23453,22140,E,D,I,0,0,both_fail,True,10,True,I,0,both_fail,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[18072, 13975]","[18006, 15071, 29198, 4056, 22140, 15510, 2094, 29177, 15918, 14175]","[18006, 15071, 29198, 4056, 22140, 15510, 2094, 29177, 15918, 14175]","The partial outfit consists of a black chain bag and black ankle boots (Martin boots). Candidate I is another pair of ankle boots (Chelsea boots/Martin boots), which is redundant, but it has the highest `bi_lightgcn_similarity` (0.913) and `embedding_similarity` (0.831) scores among all candidates, suggesting a strong stylistic alignment with the existing items in the latent space.",1. 【南风】黑色菱格包链条包包女2019新款时尚女包单肩包锁扣手提包; 2. 妙侣低跟后系带短靴女2018新款秋冬圆头帅气沙漠靴显瘦百搭马丁靴,A. 2018秋冬季新款韩版宽松灯芯绒外套女短款加绒加厚复古羊羔毛棉服; B. 2018新款韩版格子裙子中长款连衣裙夏季学生春装宽松百搭小清新; C. 复古原宿港风小清新棒球服女2018新款冬学生毛呢外套短款ins春秋; D. CICISHOP2018冬季新款毛呢短裙日系文艺绣花高腰A字半身裙子8933; E. 加绒打底裤女外穿皮裤秋冬新款女装韩版百搭松紧腰紧身显瘦长裤潮; F. 张景亦 冬季新款韩版宽松连帽棉服女中长款可拆卸棉衣加厚面包服; G. 天美意商场同款牛皮英伦学院牛津鞋皮鞋单鞋女鞋6M520CM6; H. PINK KANEL 女士牛皮百搭单肩小方包 斜挎热卖潮2019chic原创设计; I. 一力米灰2018秋冬季新款英伦圆头切尔西短筒裸靴子高粗跟马丁靴女; J. 诗凡黎2018春装新款韩版潮v领小清新上衣喇叭袖印花长袖雪纺衫女
pog_dense,23515,838,B,A,B,0,1,fail_to_success,True,10,True,F,0,fail_to_success,metadata_fit|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,metadata_fit|ui_signal|embedding_similarity|bi_lightgcn_similarity,medium,"[2368, 26432]","[24191, 838, 14744, 4801, 19128, 16371, 23122, 23523, 3777, 11599]","[24191, 838, 14744, 4801, 19128, 16371, 23122, 23523, 3777, 11599]","The partial outfit consists of an accessory (earrings) and a casual top (hoodie). Option B (sneakers) has the highest 'ui_signal' (1) and a strong embedding similarity, making it a logical completion for a casual, youthful outfit. While F has a category match, it is redundant as the outfit already includes earrings.",1. STPY日韩白色滴油耳钉极简CHIC风复古气质百搭耳环镀真金S925手作; 2. 粉色少女心连帽卫衣女2019新款春夏季中长款印花可爱百搭打底上衣,A. 8070欧洲站2018夏新款欧货松紧腰高腰牛仔裤女侧条纹直筒裤潮E397; B. 2019新款春韩版ulzzang学生松糕百搭休闲网红厚底ins运动老爹鞋女; C. 双面穿！！亮丝百褶裙 针织半身裙秋冬女 高腰大摆中长款两面半裙; D. HAVERICE饭馆 穿上就是纸片人！单排扣衬衫中长款连衣裙春装女; E. MG小象雪纺高腰半身裙女春中长款2019新款荷叶边不规则a字裙子潮; F. DEYEEN仿雾灰蓝珍珠耳环锆石耳钉耳坠个性不对称简约日韩气质得音; G. 2019春季新款韩版百搭学生厚底松糕鞋休闲小皮鞋原宿系带单鞋女潮; H. 聚利时手表女ins风文艺简约气质百搭学生潮细带2019新款防水女表; I. 天王简约时尚玫瑰金方形开口女士手镯; J. 秋冬女2018新款仿狐狸毛皮草背心韩版坎肩毛毛马甲中长款毛衣外套
pog_dense,23538,22013,B,B,G,1,0,success_to_fail,True,10,True,J,0,both_fail,bi_signal|ui_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_signal|ui_lightgcn_similarity,bi_lightgcn_similarity,high,"[24847, 9432]","[2425, 22013, 25422, 468, 29939, 26949, 17903, 2267, 2060, 27962]","[2425, 22013, 25422, 468, 29939, 26949, 17903, 2267, 2060, 27962]","The partial outfit consists of earrings and a black lace blouse. Option G (jeans) is a highly complementary item for a blouse, and it has a strong positive BI co-occurrence signal (1) and a very high BI similarity score (0.968), indicating it is frequently bundled with similar items in the dataset.",1. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品; 2. 欧货蕾丝衬衫春夏2019款女士宽松黑色蝙蝠衫中袖韩版镂空洋气小衫,A. VIGG麋鹿耳钉纯银女长款气质高级感故宫耳环法式上2019新款潮新了; B. 憨厚皇后 春季海宁真皮半身皮裙女中长款绵羊皮修身包臀裙韩版Z; C. 晚晚鞋一字扣凉鞋女粗跟chic风学生夏2019新款复古百搭韩版高跟鞋; D. Senda/森达2018夏秋新款专柜同款尖头女粗高跟凉鞋VJA30BK8; E. 限时7.5折 2019春季女新款  灯芯绒高腰显瘦百搭萝卜裤; F. A7seven 马海毛麻花套头毛衣女秋冬2019新款韩版学生长袖针织衫潮; G. bellas 破洞牛仔裤女2019春季新款百搭显瘦直筒裤韩版九分铅笔裤; H. 森宿2018秋长款棉衣连帽大口袋纯色学院东大门面包服棉服女; I. 99twins【显瘦水洗蓝】韩复古做旧修身长裤浅色金色铅笔牛仔裤女; J. 欧洲站2019春夏新款真皮单鞋厚底松糕鞋休闲系带英伦风布洛克女鞋
pog_dense,23613,8880,D,C,D,0,1,fail_to_success,True,10,True,D,1,both_success,bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|bi_lightgcn_similarity,embedding_similarity|ui_lightgcn_similarity,high,"[10024, 27968]","[5923, 27837, 9840, 8880, 30978, 2463, 11383, 22521, 15502, 12663]","[5923, 27837, 9840, 8880, 30978, 2463, 11383, 22521, 15502, 12663]","Candidate D has a positive BI co-occurrence signal (1) and the highest BI LightGCN similarity score (0.9986), indicating a strong historical association with the items in the bundle.",1. 红色爱心形小红心银项链女 纯银锁骨链S925彩金简约百搭气质女生; 2. 2018新款迷你三格戴妃包 真皮羊皮菱格单肩手提 mini斜挎链条女包,A. 小崔运动vans范斯OLDSKOOL黑白经典帆布鞋男女休闲板鞋VN-0D3HY28; B. 中长款连衣裙女装夏季2019新款秋装欧根纱不规则时尚A字裙子仙女; C. 欧美 潮流时尚 个性 韩国韩版  夸张菱形面 大圆圈圈耳环女饰品; D. 春装女2019新款蕾丝连衣裙中长款法式复古裙山本风过膝打底小黑裙; E. 绒面外套毛衣长腰带女毛呢子大衣配件细皮带装饰秋冬打结简约腰封; F. 日着原创女装2019夏季新款百搭 心机设计感超仙女衬衫防晒空调衫; G. 帽子男韩版鸭舌帽百搭学生街头潮人嘻哈帽秋冬遮阳帽休闲棒球帽男; H. 网红同款尖头高跟真皮半拖鞋女2019新款外穿包头无后跟懒人凉拖; I. 秋冬季2018新款貂绒拼接连帽棉衣女中长款茧型棉服毛绒厚棉袄外套; J. honeyGIRL2019春季新款女鞋平底鞋罗马凉鞋绑带鞋单鞋平跟鞋尖头
pog_dense,23620,27114,E,D,D,0,0,both_fail,True,10,True,J,0,both_fail,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[14571, 16550]","[26813, 15828, 15656, 21306, 27114, 14704, 27472, 24107, 18853, 2715]","[26813, 15828, 15656, 21306, 27114, 14704, 27472, 24107, 18853, 2715]","The outfit consists of a summer dress and sandals. Option D (a stylish leather shoulder bag) is a complementary accessory that fits the summer fashion theme. While Option J has a metadata match, it is redundant as the outfit already includes a pair of sandals. Option D has the highest UI lightgcn similarity score among the relevant accessory options.",1. 九月陌墨 2019夏季新款女装假两件印花雪纺连衣裙 中长文艺a字裙; 2. 天美意夏季新款商场同款罗马风粗跟高跟凉鞋女6X903BL7,A. 复古宽松工装呢子大衣蓝色中长款羊毛呢外套女装冬季20199新款; B. 森宿2018秋宽松上衣文艺休闲撞色拼接袖子连帽套头卫衣女; C. 特步男鞋运动鞋2019夏季新款正品跑步鞋男士网面学生透气休闲鞋子; D. 红谷女包正品2019新款女迷你单肩包斜挎包真皮链条时尚小包包夏; E. 沙滩帽女巴拿马草帽遮阳帽夏小清新海边海滩帽太阳帽度假防晒帽子; F. ZEGL原宿风透明耳环女耳钉气质韩国简约百搭耳坠个性冷淡风耳饰品; G. 鸭舌帽潮牌chic帽子女夏天百搭韩版学生圆脸白色新款时尚潮流遮阳; H. 百搭高腰小脚裤韩版学生修身加绒外穿打底裤铅笔裤女裤子2018冬季; I. 小白鞋女2018夏季新款纯皮韩国星星透气平底单鞋学生浅口百搭女鞋; J. achette雅氏8KK6 2018春夏款细带设计感高跟尖头凉鞋 单鞋女
pog_dense,23812,18058,I,B,I,0,1,fail_to_success,True,10,True,I,1,both_success,metadata_fit|bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|ui_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,metadata_fit|embedding_similarity,high,"[29124, 1244]","[28270, 6106, 14713, 26741, 13422, 28342, 24884, 15045, 18058, 10184]","[28270, 6106, 14713, 26741, 13422, 28342, 24884, 15045, 18058, 10184]","The partial outfit consists of a bag and a denim jacket. Candidate I (jeans) is the most logical item to complete this casual outfit. Furthermore, it has the highest BI co-occurrence (3) and UI overlap (1) signals, along with the highest bi_lightgcn_similarity (0.975), indicating a strong historical association with the other items in the bundle.",1. 【南风】复古流浪包包女2019新款时尚百搭简约女包单肩斜挎链条包; 2. 蜜桃家2019春季韩版bf宽松撞色拼接牛仔外套女士宽松拉链休闲夹克,A. 韩都衣舍2019韩版女装夏装新款学生宽松上衣打底短袖T恤JW10853筱; B. zsazsazsu莎莎苏一字带高跟鞋潮凉鞋女仙女风ins百搭 ZA98311-17; C. 温柔的猪猪●清新飘逸 小立领珠扣设计轻奢小马印花连衣裙女18夏; D. 正品Vans SK8-Hi 黑白经典款高帮男鞋女鞋帆布鞋滑板鞋VN-0D5IB8C; E. 曾小咸 法式复古灯芯绒半身裙秋冬女高腰短裙A字裙显瘦包臀裙; F. 4月暂下架秋冬装; G. MG小象连衣裙女夏2018新款韩版潮修身显瘦a字裙红色无袖chic裙子; H. 2018新款短靴女秋冬粗跟弹力靴女靴高跟尖头中筒靴英伦风马丁靴子; I. 张贝贝ibell 网红牛仔裤女秋高腰2018新款破洞韩版阔腿休闲长裤; J. 仙女包锁扣小方包 包包女2019新款单肩包时尚链条包女斜挎小包女
pog_dense,23882,15228,C,C,C,1,1,both_success,True,10,True,C,1,both_success,bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|ui_signal|bi_lightgcn_similarity,embedding_similarity|ui_lightgcn_similarity,high,"[11690, 17457]","[25632, 8361, 15228, 1311, 13942, 19647, 12755, 15845, 11589, 26846]","[25632, 8361, 15228, 1311, 13942, 19647, 12755, 15845, 11589, 26846]","Candidate C has the highest BI co-occurrence (29) and UI overlap (3) with the existing items in the bundle, indicating a strong historical association. The other candidates have significantly lower or zero co-occurrence signals.",1. 邪恶先生修脸日系纯色棉麻八角帽子女夏季文艺画家复古简约报童帽; 2. Mell 马蒂斯人像 小众法式不对称耳环夹女无耳洞高级设计感简约,A. 夸张流苏孔雀羽毛耳环女复古长款超仙耳饰民族风耳坠防过敏饰品潮; B. xcollection19新品气质女人闪耀尖头细高跟鞋chic浅口单鞋10cm; C. 小瑞靓包拼色菱格包包女2019新款简约百搭斜挎包单肩包小包包女包; D. 冬季新品加厚圆领短款打底毛衣宽松全山羊绒衫直筒针织衫女; E. XIAOYOUBAG铆钉链条包女2018新款镜面小方包百搭夏天小包包斜挎包; F. 2018夏装新款女装 小清新喇叭袖心机上衣小衫chic蕾丝衫女夏超仙; G. 冬上新小包包女2019新款潮韩版百搭斜挎包高级感时尚手提包小方包; H. 范智乔 春装2018新款气质女神范衣服复古针织连衣裙女中长款裙子; I. MG小象中长款chic毛呢外套2018冬季女装新款欧美风宽松呢子大衣潮; J. 潘司诺女鞋欧美简约紫色胎牛皮防水台超高跟侧拉链深口鞋细跟单鞋
